Month	State	Price
7/1/2016	Nebraska	180
8/1/2016	Nebraska	176
9/1/2016	Nebraska	173
10/1/2016	Nebraska	172
11/1/2016	Nebraska	171
12/1/2016	Nebraska	170
1/1/2017	Nebraska	162
2/1/2017	Nebraska	163
3/1/2017	Nebraska	172
4/1/2017	Nebraska	171
5/1/2017	Nebraska	186
6/1/2017	Nebraska	188
7/1/2017	Nebraska	184
8/1/2017	Nebraska	182
9/1/2017	Nebraska	181
10/1/2017	Nebraska	174
11/1/2017	Nebraska	177
12/1/2017	Nebraska	173
1/1/2018	Nebraska	184
2/1/2018	Nebraska	178
3/1/2018	Nebraska	189
4/1/2018	Nebraska	190
5/1/2018	Nebraska	200
6/1/2018	Nebraska	204
7/1/2018	Nebraska	199
8/1/2018	Nebraska	195
9/1/2018	Nebraska	189
10/1/2018	Nebraska	190
11/1/2018	Nebraska	197
12/1/2018	Nebraska	188
1/1/2019	Nebraska	185
2/1/2019	Nebraska	189
3/1/2019	Nebraska	199
4/1/2019	Nebraska	194
5/1/2019	Nebraska	211
6/1/2019	Nebraska	214
7/1/2019	Nebraska	213
8/1/2019	Nebraska	207
9/1/2019	Nebraska	202
10/1/2019	Nebraska	206
11/1/2019	Nebraska	202
12/1/2019	Nebraska	202
1/1/2020	Nebraska	193
2/1/2020	Nebraska	195
3/1/2020	Nebraska	207
4/1/2020	Nebraska	210
5/1/2020	Nebraska	215
6/1/2020	Nebraska	214
7/1/2020	Nebraska	225
8/1/2020	Nebraska	223
9/1/2020	Nebraska	220
10/1/2020	Nebraska	225
11/1/2020	Nebraska	227
12/1/2020	Nebraska	215
1/1/2021	Nebraska	218
2/1/2021	Nebraska	221
3/1/2021	Nebraska	230
4/1/2021	Nebraska	235
5/1/2021	Nebraska	240
6/1/2021	Nebraska	247
7/1/2021	Nebraska	244
8/1/2021	Nebraska	247
9/1/2021	Nebraska	242
10/1/2021	Nebraska	238
11/1/2021	Nebraska	236
12/1/2021	Nebraska	238
1/1/2022	Nebraska	249
2/1/2022	Nebraska	245
3/1/2022	Nebraska	263
4/1/2022	Nebraska	270
5/1/2022	Nebraska	271
6/1/2022	Nebraska	278
7/1/2022	Nebraska	278
8/1/2022	Nebraska	268
9/1/2022	Nebraska	269
10/1/2022	Nebraska	269
11/1/2022	Nebraska	265
12/1/2022	Nebraska	262
1/1/2023	Nebraska	261
2/1/2023	Nebraska	263
3/1/2023	Nebraska	279
6/1/2018	Montana	260
7/1/2018	Montana	334
11/1/2018	Montana	165
12/1/2018	Montana	239
3/1/2019	Montana	209
4/1/2019	Montana	263
5/1/2019	Montana	301
6/1/2019	Montana	300
7/1/2019	Montana	294
8/1/2019	Montana	262
9/1/2019	Montana	258
10/1/2019	Montana	241
11/1/2019	Montana	259
12/1/2019	Montana	299
1/1/2020	Montana	267
2/1/2020	Montana	273
3/1/2020	Montana	296
4/1/2020	Montana	285
5/1/2020	Montana	284
6/1/2020	Montana	308
7/1/2020	Montana	324
8/1/2020	Montana	359
9/1/2020	Montana	353
10/1/2020	Montana	381
11/1/2020	Montana	368
12/1/2020	Montana	390
1/1/2021	Montana	373
2/1/2021	Montana	370
3/1/2021	Montana	386
4/1/2021	Montana	402
5/1/2021	Montana	402
6/1/2021	Montana	411
7/1/2021	Montana	410
8/1/2021	Montana	441
9/1/2021	Montana	434
10/1/2021	Montana	438
11/1/2021	Montana	442
12/1/2021	Montana	492
1/1/2022	Montana	455
2/1/2022	Montana	484
3/1/2022	Montana	463
4/1/2022	Montana	524
5/1/2022	Montana	486
6/1/2022	Montana	512
7/1/2022	Montana	489
8/1/2022	Montana	498
9/1/2022	Montana	497
10/1/2022	Montana	488
11/1/2022	Montana	496
12/1/2022	Montana	505
1/1/2023	Montana	491
2/1/2023	Montana	478
3/1/2023	Montana	484
2/1/2012	Missouri	100
3/1/2012	Missouri	104
4/1/2012	Missouri	114
5/1/2012	Missouri	122
6/1/2012	Missouri	121
7/1/2012	Missouri	121
8/1/2012	Missouri	120
9/1/2012	Missouri	124
10/1/2012	Missouri	114
11/1/2012	Missouri	111
12/1/2012	Missouri	114
1/1/2013	Missouri	95
2/1/2013	Missouri	99
3/1/2013	Missouri	107
4/1/2013	Missouri	109
5/1/2013	Missouri	129
6/1/2013	Missouri	137
7/1/2013	Missouri	133
8/1/2013	Missouri	127
9/1/2013	Missouri	125
10/1/2013	Missouri	118
11/1/2013	Missouri	120
12/1/2013	Missouri	119
1/1/2014	Missouri	114
2/1/2014	Missouri	118
3/1/2014	Missouri	129
4/1/2014	Missouri	136
5/1/2014	Missouri	149
6/1/2014	Missouri	157
7/1/2014	Missouri	155
8/1/2014	Missouri	149
9/1/2014	Missouri	142
10/1/2014	Missouri	140
11/1/2014	Missouri	140
12/1/2014	Missouri	143
1/1/2015	Missouri	127
2/1/2015	Missouri	133
3/1/2015	Missouri	143
4/1/2015	Missouri	148
5/1/2015	Missouri	161
6/1/2015	Missouri	164
7/1/2015	Missouri	161
8/1/2015	Missouri	156
9/1/2015	Missouri	150
10/1/2015	Missouri	151
11/1/2015	Missouri	144
12/1/2015	Missouri	150
1/1/2016	Missouri	141
2/1/2016	Missouri	139
3/1/2016	Missouri	147
4/1/2016	Missouri	155
5/1/2016	Missouri	169
6/1/2016	Missouri	175
7/1/2016	Missouri	170
8/1/2016	Missouri	169
9/1/2016	Missouri	162
10/1/2016	Missouri	159
11/1/2016	Missouri	156
12/1/2016	Missouri	157
1/1/2017	Missouri	153
2/1/2017	Missouri	151
3/1/2017	Missouri	160
4/1/2017	Missouri	165
5/1/2017	Missouri	173
6/1/2017	Missouri	178
7/1/2017	Missouri	176
8/1/2017	Missouri	169
9/1/2017	Missouri	170
10/1/2017	Missouri	165
11/1/2017	Missouri	167
12/1/2017	Missouri	166
1/1/2018	Missouri	160
2/1/2018	Missouri	161
3/1/2018	Missouri	169
4/1/2018	Missouri	176
5/1/2018	Missouri	185
6/1/2018	Missouri	189
7/1/2018	Missouri	183
8/1/2018	Missouri	179
9/1/2018	Missouri	172
10/1/2018	Missouri	175
11/1/2018	Missouri	174
12/1/2018	Missouri	171
1/1/2019	Missouri	173
2/1/2019	Missouri	167
3/1/2019	Missouri	174
4/1/2019	Missouri	182
5/1/2019	Missouri	190
6/1/2019	Missouri	198
7/1/2019	Missouri	188
8/1/2019	Missouri	190
9/1/2019	Missouri	182
10/1/2019	Missouri	182
11/1/2019	Missouri	175
12/1/2019	Missouri	181
1/1/2020	Missouri	171
2/1/2020	Missouri	173
3/1/2020	Missouri	182
4/1/2020	Missouri	190
5/1/2020	Missouri	195
6/1/2020	Missouri	201
7/1/2020	Missouri	205
8/1/2020	Missouri	209
9/1/2020	Missouri	208
10/1/2020	Missouri	206
11/1/2020	Missouri	207
12/1/2020	Missouri	200
1/1/2021	Missouri	197
2/1/2021	Missouri	203
3/1/2021	Missouri	206
4/1/2021	Missouri	211
5/1/2021	Missouri	223
6/1/2021	Missouri	228
7/1/2021	Missouri	229
8/1/2021	Missouri	224
9/1/2021	Missouri	226
10/1/2021	Missouri	220
11/1/2021	Missouri	224
12/1/2021	Missouri	225
1/1/2022	Missouri	216
2/1/2022	Missouri	222
3/1/2022	Missouri	226
4/1/2022	Missouri	240
5/1/2022	Missouri	248
6/1/2022	Missouri	258
7/1/2022	Missouri	249
8/1/2022	Missouri	218
9/1/2022	Missouri	243
10/1/2022	Missouri	239
11/1/2022	Missouri	236
12/1/2022	Missouri	225
1/1/2023	Missouri	223
2/1/2023	Missouri	227
3/1/2023	Missouri	238
2/1/2012	Mississippi	119
3/1/2012	Mississippi	116
4/1/2012	Mississippi	122
5/1/2012	Mississippi	131
6/1/2012	Mississippi	132
7/1/2012	Mississippi	140
8/1/2012	Mississippi	132
9/1/2012	Mississippi	127
10/1/2012	Mississippi	127
11/1/2012	Mississippi	124
12/1/2012	Mississippi	119
1/1/2013	Mississippi	117
2/1/2013	Mississippi	115
3/1/2013	Mississippi	122
4/1/2013	Mississippi	129
5/1/2013	Mississippi	134
6/1/2013	Mississippi	140
7/1/2013	Mississippi	137
8/1/2013	Mississippi	141
9/1/2013	Mississippi	128
10/1/2013	Mississippi	124
11/1/2013	Mississippi	133
12/1/2013	Mississippi	129
1/1/2014	Mississippi	121
2/1/2014	Mississippi	125
3/1/2014	Mississippi	128
4/1/2014	Mississippi	136
5/1/2014	Mississippi	141
6/1/2014	Mississippi	143
7/1/2014	Mississippi	152
8/1/2014	Mississippi	143
9/1/2014	Mississippi	148
10/1/2014	Mississippi	140
11/1/2014	Mississippi	140
12/1/2014	Mississippi	141
1/1/2015	Mississippi	128
2/1/2015	Mississippi	144
3/1/2015	Mississippi	143
4/1/2015	Mississippi	147
5/1/2015	Mississippi	157
6/1/2015	Mississippi	157
7/1/2015	Mississippi	157
8/1/2015	Mississippi	151
9/1/2015	Mississippi	152
10/1/2015	Mississippi	150
11/1/2015	Mississippi	148
12/1/2015	Mississippi	148
1/1/2016	Mississippi	137
2/1/2016	Mississippi	146
3/1/2016	Mississippi	144
4/1/2016	Mississippi	155
5/1/2016	Mississippi	159
6/1/2016	Mississippi	157
7/1/2016	Mississippi	157
8/1/2016	Mississippi	160
9/1/2016	Mississippi	153
10/1/2016	Mississippi	153
11/1/2016	Mississippi	152
12/1/2016	Mississippi	156
1/1/2017	Mississippi	145
2/1/2017	Mississippi	156
3/1/2017	Mississippi	163
4/1/2017	Mississippi	159
5/1/2017	Mississippi	164
6/1/2017	Mississippi	166
7/1/2017	Mississippi	168
8/1/2017	Mississippi	168
9/1/2017	Mississippi	165
10/1/2017	Mississippi	168
11/1/2017	Mississippi	156
12/1/2017	Mississippi	165
1/1/2018	Mississippi	161
2/1/2018	Mississippi	169
3/1/2018	Mississippi	164
4/1/2018	Mississippi	169
5/1/2018	Mississippi	173
6/1/2018	Mississippi	177
7/1/2018	Mississippi	175
8/1/2018	Mississippi	182
9/1/2018	Mississippi	177
10/1/2018	Mississippi	165
11/1/2018	Mississippi	174
12/1/2018	Mississippi	173
1/1/2019	Mississippi	171
2/1/2019	Mississippi	165
3/1/2019	Mississippi	178
4/1/2019	Mississippi	178
5/1/2019	Mississippi	182
6/1/2019	Mississippi	187
7/1/2019	Mississippi	184
8/1/2019	Mississippi	182
9/1/2019	Mississippi	181
10/1/2019	Mississippi	176
11/1/2019	Mississippi	179
12/1/2019	Mississippi	184
1/1/2020	Mississippi	176
2/1/2020	Mississippi	189
3/1/2020	Mississippi	191
4/1/2020	Mississippi	194
5/1/2020	Mississippi	196
6/1/2020	Mississippi	203
7/1/2020	Mississippi	206
8/1/2020	Mississippi	207
9/1/2020	Mississippi	208
10/1/2020	Mississippi	210
11/1/2020	Mississippi	214
12/1/2020	Mississippi	216
1/1/2021	Mississippi	201
2/1/2021	Mississippi	208
3/1/2021	Mississippi	218
4/1/2021	Mississippi	217
5/1/2021	Mississippi	221
6/1/2021	Mississippi	227
7/1/2021	Mississippi	223
8/1/2021	Mississippi	228
9/1/2021	Mississippi	226
10/1/2021	Mississippi	232
11/1/2021	Mississippi	230
12/1/2021	Mississippi	229
1/1/2022	Mississippi	239
2/1/2022	Mississippi	245
3/1/2022	Mississippi	245
4/1/2022	Mississippi	251
5/1/2022	Mississippi	255
6/1/2022	Mississippi	263
7/1/2022	Mississippi	259
8/1/2022	Mississippi	250
9/1/2022	Mississippi	254
10/1/2022	Mississippi	246
11/1/2022	Mississippi	243
12/1/2022	Mississippi	245
1/1/2023	Mississippi	231
2/1/2023	Mississippi	257
3/1/2023	Mississippi	249
2/1/2012	Minnesota	132
3/1/2012	Minnesota	144
4/1/2012	Minnesota	153
5/1/2012	Minnesota	161
6/1/2012	Minnesota	170
7/1/2012	Minnesota	171
8/1/2012	Minnesota	168
9/1/2012	Minnesota	164
10/1/2012	Minnesota	167
11/1/2012	Minnesota	163
12/1/2012	Minnesota	161
1/1/2013	Minnesota	151
2/1/2013	Minnesota	152
3/1/2013	Minnesota	167
4/1/2013	Minnesota	172
5/1/2013	Minnesota	181
6/1/2013	Minnesota	195
7/1/2013	Minnesota	192
8/1/2013	Minnesota	194
9/1/2013	Minnesota	180
10/1/2013	Minnesota	184
11/1/2013	Minnesota	182
12/1/2013	Minnesota	175
1/1/2014	Minnesota	168
2/1/2014	Minnesota	169
3/1/2014	Minnesota	178
4/1/2014	Minnesota	180
5/1/2014	Minnesota	194
6/1/2014	Minnesota	203
7/1/2014	Minnesota	200
8/1/2014	Minnesota	201
9/1/2014	Minnesota	190
10/1/2014	Minnesota	189
11/1/2014	Minnesota	184
12/1/2014	Minnesota	189
1/1/2015	Minnesota	182
2/1/2015	Minnesota	186
3/1/2015	Minnesota	193
4/1/2015	Minnesota	198
5/1/2015	Minnesota	205
6/1/2015	Minnesota	212
7/1/2015	Minnesota	208
8/1/2015	Minnesota	207
9/1/2015	Minnesota	204
10/1/2015	Minnesota	199
11/1/2015	Minnesota	199
12/1/2015	Minnesota	199
1/1/2016	Minnesota	197
2/1/2016	Minnesota	194
3/1/2016	Minnesota	203
4/1/2016	Minnesota	214
5/1/2016	Minnesota	220
6/1/2016	Minnesota	224
7/1/2016	Minnesota	220
8/1/2016	Minnesota	221
9/1/2016	Minnesota	214
10/1/2016	Minnesota	213
11/1/2016	Minnesota	212
12/1/2016	Minnesota	212
1/1/2017	Minnesota	207
2/1/2017	Minnesota	208
3/1/2017	Minnesota	221
4/1/2017	Minnesota	228
5/1/2017	Minnesota	232
6/1/2017	Minnesota	240
7/1/2017	Minnesota	236
8/1/2017	Minnesota	235
9/1/2017	Minnesota	230
10/1/2017	Minnesota	224
11/1/2017	Minnesota	225
12/1/2017	Minnesota	226
1/1/2018	Minnesota	223
2/1/2018	Minnesota	234
3/1/2018	Minnesota	241
4/1/2018	Minnesota	248
5/1/2018	Minnesota	254
6/1/2018	Minnesota	253
7/1/2018	Minnesota	249
8/1/2018	Minnesota	248
9/1/2018	Minnesota	241
10/1/2018	Minnesota	243
11/1/2018	Minnesota	246
12/1/2018	Minnesota	241
1/1/2019	Minnesota	243
2/1/2019	Minnesota	248
3/1/2019	Minnesota	258
4/1/2019	Minnesota	261
5/1/2019	Minnesota	265
6/1/2019	Minnesota	269
7/1/2019	Minnesota	264
8/1/2019	Minnesota	264
9/1/2019	Minnesota	260
10/1/2019	Minnesota	257
11/1/2019	Minnesota	259
12/1/2019	Minnesota	258
1/1/2020	Minnesota	254
2/1/2020	Minnesota	260
3/1/2020	Minnesota	276
4/1/2020	Minnesota	280
5/1/2020	Minnesota	271
6/1/2020	Minnesota	280
7/1/2020	Minnesota	286
8/1/2020	Minnesota	291
9/1/2020	Minnesota	288
10/1/2020	Minnesota	291
11/1/2020	Minnesota	290
12/1/2020	Minnesota	283
1/1/2021	Minnesota	277
2/1/2021	Minnesota	288
3/1/2021	Minnesota	304
4/1/2021	Minnesota	309
5/1/2021	Minnesota	317
6/1/2021	Minnesota	327
7/1/2021	Minnesota	322
8/1/2021	Minnesota	325
9/1/2021	Minnesota	316
10/1/2021	Minnesota	313
11/1/2021	Minnesota	311
12/1/2021	Minnesota	310
1/1/2022	Minnesota	305
2/1/2022	Minnesota	316
3/1/2022	Minnesota	328
4/1/2022	Minnesota	344
5/1/2022	Minnesota	350
6/1/2022	Minnesota	352
7/1/2022	Minnesota	346
8/1/2022	Minnesota	339
9/1/2022	Minnesota	333
10/1/2022	Minnesota	327
11/1/2022	Minnesota	324
12/1/2022	Minnesota	316
1/1/2023	Minnesota	311
2/1/2023	Minnesota	315
3/1/2023	Minnesota	325
2/1/2012	Michigan	77
3/1/2012	Michigan	87
4/1/2012	Michigan	93
5/1/2012	Michigan	101
6/1/2012	Michigan	107
7/1/2012	Michigan	110
8/1/2012	Michigan	108
9/1/2012	Michigan	107
10/1/2012	Michigan	106
11/1/2012	Michigan	105
12/1/2012	Michigan	104
1/1/2013	Michigan	96
2/1/2013	Michigan	97
3/1/2013	Michigan	106
4/1/2013	Michigan	112
5/1/2013	Michigan	121
6/1/2013	Michigan	132
7/1/2013	Michigan	134
8/1/2013	Michigan	131
9/1/2013	Michigan	130
10/1/2013	Michigan	121
11/1/2013	Michigan	118
12/1/2013	Michigan	117
1/1/2014	Michigan	108
2/1/2014	Michigan	94
3/1/2014	Michigan	100
4/1/2014	Michigan	109
5/1/2014	Michigan	121
6/1/2014	Michigan	131
7/1/2014	Michigan	133
8/1/2014	Michigan	131
9/1/2014	Michigan	126
10/1/2014	Michigan	123
11/1/2014	Michigan	119
12/1/2014	Michigan	118
1/1/2015	Michigan	109
2/1/2015	Michigan	106
3/1/2015	Michigan	121
4/1/2015	Michigan	129
5/1/2015	Michigan	137
6/1/2015	Michigan	145
7/1/2015	Michigan	144
8/1/2015	Michigan	140
9/1/2015	Michigan	136
10/1/2015	Michigan	133
11/1/2015	Michigan	128
12/1/2015	Michigan	130
1/1/2016	Michigan	123
2/1/2016	Michigan	128
3/1/2016	Michigan	136
4/1/2016	Michigan	144
5/1/2016	Michigan	153
6/1/2016	Michigan	161
7/1/2016	Michigan	160
8/1/2016	Michigan	157
9/1/2016	Michigan	154
10/1/2016	Michigan	151
11/1/2016	Michigan	150
12/1/2016	Michigan	149
1/1/2017	Michigan	142
2/1/2017	Michigan	139
3/1/2017	Michigan	152
4/1/2017	Michigan	160
5/1/2017	Michigan	167
6/1/2017	Michigan	172
7/1/2017	Michigan	173
8/1/2017	Michigan	167
9/1/2017	Michigan	165
10/1/2017	Michigan	163
11/1/2017	Michigan	163
12/1/2017	Michigan	161
1/1/2018	Michigan	158
2/1/2018	Michigan	158
3/1/2018	Michigan	166
4/1/2018	Michigan	173
5/1/2018	Michigan	184
6/1/2018	Michigan	186
7/1/2018	Michigan	188
8/1/2018	Michigan	183
9/1/2018	Michigan	175
10/1/2018	Michigan	173
11/1/2018	Michigan	172
12/1/2018	Michigan	168
1/1/2019	Michigan	161
2/1/2019	Michigan	166
3/1/2019	Michigan	171
4/1/2019	Michigan	178
5/1/2019	Michigan	187
6/1/2019	Michigan	191
7/1/2019	Michigan	191
8/1/2019	Michigan	191
9/1/2019	Michigan	186
10/1/2019	Michigan	183
11/1/2019	Michigan	180
12/1/2019	Michigan	176
1/1/2020	Michigan	172
2/1/2020	Michigan	177
3/1/2020	Michigan	186
4/1/2020	Michigan	192
5/1/2020	Michigan	188
6/1/2020	Michigan	200
7/1/2020	Michigan	207
8/1/2020	Michigan	206
9/1/2020	Michigan	209
10/1/2020	Michigan	205
11/1/2020	Michigan	203
12/1/2020	Michigan	199
1/1/2021	Michigan	194
2/1/2021	Michigan	193
3/1/2021	Michigan	209
4/1/2021	Michigan	221
5/1/2021	Michigan	225
6/1/2021	Michigan	233
7/1/2021	Michigan	234
8/1/2021	Michigan	228
9/1/2021	Michigan	226
10/1/2021	Michigan	222
11/1/2021	Michigan	222
12/1/2021	Michigan	216
1/1/2022	Michigan	207
2/1/2022	Michigan	217
3/1/2022	Michigan	222
4/1/2022	Michigan	229
5/1/2022	Michigan	249
6/1/2022	Michigan	256
7/1/2022	Michigan	253
8/1/2022	Michigan	244
9/1/2022	Michigan	235
10/1/2022	Michigan	231
11/1/2022	Michigan	226
12/1/2022	Michigan	215
1/1/2023	Michigan	206
2/1/2023	Michigan	217
3/1/2023	Michigan	229
2/1/2012	Massachusetts	258
3/1/2012	Massachusetts	264
4/1/2012	Massachusetts	283
5/1/2012	Massachusetts	299
6/1/2012	Massachusetts	326
7/1/2012	Massachusetts	316
8/1/2012	Massachusetts	311
9/1/2012	Massachusetts	290
10/1/2012	Massachusetts	285
11/1/2012	Massachusetts	295
12/1/2012	Massachusetts	304
1/1/2013	Massachusetts	284
2/1/2013	Massachusetts	273
3/1/2013	Massachusetts	289
4/1/2013	Massachusetts	304
5/1/2013	Massachusetts	319
6/1/2013	Massachusetts	344
7/1/2013	Massachusetts	341
8/1/2013	Massachusetts	341
9/1/2013	Massachusetts	324
10/1/2013	Massachusetts	317
11/1/2013	Massachusetts	316
12/1/2013	Massachusetts	322
1/1/2014	Massachusetts	316
2/1/2014	Massachusetts	303
3/1/2014	Massachusetts	316
4/1/2014	Massachusetts	324
5/1/2014	Massachusetts	340
6/1/2014	Massachusetts	362
7/1/2014	Massachusetts	357
8/1/2014	Massachusetts	350
9/1/2014	Massachusetts	331
10/1/2014	Massachusetts	328
11/1/2014	Massachusetts	331
12/1/2014	Massachusetts	339
1/1/2015	Massachusetts	338
2/1/2015	Massachusetts	322
3/1/2015	Massachusetts	327
4/1/2015	Massachusetts	331
5/1/2015	Massachusetts	349
6/1/2015	Massachusetts	370
7/1/2015	Massachusetts	368
8/1/2015	Massachusetts	367
9/1/2015	Massachusetts	343
10/1/2015	Massachusetts	343
11/1/2015	Massachusetts	352
12/1/2015	Massachusetts	350
1/1/2016	Massachusetts	341
2/1/2016	Massachusetts	328
3/1/2016	Massachusetts	337
4/1/2016	Massachusetts	355
5/1/2016	Massachusetts	365
6/1/2016	Massachusetts	386
7/1/2016	Massachusetts	384
8/1/2016	Massachusetts	381
9/1/2016	Massachusetts	362
10/1/2016	Massachusetts	361
11/1/2016	Massachusetts	370
12/1/2016	Massachusetts	364
1/1/2017	Massachusetts	364
2/1/2017	Massachusetts	348
3/1/2017	Massachusetts	367
4/1/2017	Massachusetts	377
5/1/2017	Massachusetts	396
6/1/2017	Massachusetts	411
7/1/2017	Massachusetts	405
8/1/2017	Massachusetts	403
9/1/2017	Massachusetts	387
10/1/2017	Massachusetts	383
11/1/2017	Massachusetts	397
12/1/2017	Massachusetts	391
1/1/2018	Massachusetts	385
2/1/2018	Massachusetts	375
3/1/2018	Massachusetts	393
4/1/2018	Massachusetts	411
5/1/2018	Massachusetts	421
6/1/2018	Massachusetts	440
7/1/2018	Massachusetts	438
8/1/2018	Massachusetts	431
9/1/2018	Massachusetts	406
10/1/2018	Massachusetts	406
11/1/2018	Massachusetts	412
12/1/2018	Massachusetts	392
1/1/2019	Massachusetts	398
2/1/2019	Massachusetts	389
3/1/2019	Massachusetts	407
4/1/2019	Massachusetts	413
5/1/2019	Massachusetts	437
6/1/2019	Massachusetts	454
7/1/2019	Massachusetts	454
8/1/2019	Massachusetts	442
9/1/2019	Massachusetts	421
10/1/2019	Massachusetts	417
11/1/2019	Massachusetts	423
12/1/2019	Massachusetts	430
1/1/2020	Massachusetts	430
2/1/2020	Massachusetts	420
3/1/2020	Massachusetts	441
4/1/2020	Massachusetts	458
5/1/2020	Massachusetts	443
6/1/2020	Massachusetts	457
7/1/2020	Massachusetts	478
8/1/2020	Massachusetts	490
9/1/2020	Massachusetts	490
10/1/2020	Massachusetts	477
11/1/2020	Massachusetts	482
12/1/2020	Massachusetts	478
1/1/2021	Massachusetts	480
2/1/2021	Massachusetts	467
3/1/2021	Massachusetts	499
4/1/2021	Massachusetts	528
5/1/2021	Massachusetts	547
6/1/2021	Massachusetts	565
7/1/2021	Massachusetts	556
8/1/2021	Massachusetts	547
9/1/2021	Massachusetts	527
10/1/2021	Massachusetts	521
11/1/2021	Massachusetts	533
12/1/2021	Massachusetts	532
1/1/2022	Massachusetts	521
2/1/2022	Massachusetts	512
3/1/2022	Massachusetts	557
4/1/2022	Massachusetts	585
5/1/2022	Massachusetts	605
6/1/2022	Massachusetts	613
7/1/2022	Massachusetts	602
8/1/2022	Massachusetts	584
9/1/2022	Massachusetts	569
10/1/2022	Massachusetts	550
11/1/2022	Massachusetts	560
12/1/2022	Massachusetts	534
1/1/2023	Massachusetts	536
2/1/2023	Massachusetts	525
3/1/2023	Massachusetts	564
2/1/2012	Maryland	211
3/1/2012	Maryland	227
4/1/2012	Maryland	249
5/1/2012	Maryland	259
6/1/2012	Maryland	268
7/1/2012	Maryland	262
8/1/2012	Maryland	256
9/1/2012	Maryland	244
10/1/2012	Maryland	239
11/1/2012	Maryland	244
12/1/2012	Maryland	243
1/1/2013	Maryland	224
2/1/2013	Maryland	225
3/1/2013	Maryland	242
4/1/2013	Maryland	259
5/1/2013	Maryland	272
6/1/2013	Maryland	284
7/1/2013	Maryland	290
8/1/2013	Maryland	273
9/1/2013	Maryland	258
10/1/2013	Maryland	256
11/1/2013	Maryland	259
12/1/2013	Maryland	256
1/1/2014	Maryland	238
2/1/2014	Maryland	244
3/1/2014	Maryland	250
4/1/2014	Maryland	259
5/1/2014	Maryland	275
6/1/2014	Maryland	287
7/1/2014	Maryland	278
8/1/2014	Maryland	273
9/1/2014	Maryland	260
10/1/2014	Maryland	255
11/1/2014	Maryland	255
12/1/2014	Maryland	251
1/1/2015	Maryland	233
2/1/2015	Maryland	232
3/1/2015	Maryland	247
4/1/2015	Maryland	254
5/1/2015	Maryland	277
6/1/2015	Maryland	284
7/1/2015	Maryland	277
8/1/2015	Maryland	270
9/1/2015	Maryland	258
10/1/2015	Maryland	259
11/1/2015	Maryland	260
12/1/2015	Maryland	260
1/1/2016	Maryland	243
2/1/2016	Maryland	237
3/1/2016	Maryland	254
4/1/2016	Maryland	268
5/1/2016	Maryland	282
6/1/2016	Maryland	293
7/1/2016	Maryland	289
8/1/2016	Maryland	280
9/1/2016	Maryland	269
10/1/2016	Maryland	277
11/1/2016	Maryland	269
12/1/2016	Maryland	274
1/1/2017	Maryland	262
2/1/2017	Maryland	256
3/1/2017	Maryland	271
4/1/2017	Maryland	287
5/1/2017	Maryland	296
6/1/2017	Maryland	301
7/1/2017	Maryland	298
8/1/2017	Maryland	290
9/1/2017	Maryland	280
10/1/2017	Maryland	282
11/1/2017	Maryland	283
12/1/2017	Maryland	279
1/1/2018	Maryland	267
2/1/2018	Maryland	271
3/1/2018	Maryland	288
4/1/2018	Maryland	298
5/1/2018	Maryland	311
6/1/2018	Maryland	316
7/1/2018	Maryland	306
8/1/2018	Maryland	307
9/1/2018	Maryland	295
10/1/2018	Maryland	290
11/1/2018	Maryland	296
12/1/2018	Maryland	290
1/1/2019	Maryland	274
2/1/2019	Maryland	278
3/1/2019	Maryland	295
4/1/2019	Maryland	306
5/1/2019	Maryland	321
6/1/2019	Maryland	329
7/1/2019	Maryland	324
8/1/2019	Maryland	321
9/1/2019	Maryland	310
10/1/2019	Maryland	306
11/1/2019	Maryland	309
12/1/2019	Maryland	309
1/1/2020	Maryland	290
2/1/2020	Maryland	300
3/1/2020	Maryland	323
4/1/2020	Maryland	337
5/1/2020	Maryland	329
6/1/2020	Maryland	337
7/1/2020	Maryland	350
8/1/2020	Maryland	346
9/1/2020	Maryland	351
10/1/2020	Maryland	351
11/1/2020	Maryland	350
12/1/2020	Maryland	343
1/1/2021	Maryland	335
2/1/2021	Maryland	332
3/1/2021	Maryland	353
4/1/2021	Maryland	369
5/1/2021	Maryland	380
6/1/2021	Maryland	387
7/1/2021	Maryland	387
8/1/2021	Maryland	384
9/1/2021	Maryland	373
10/1/2021	Maryland	375
11/1/2021	Maryland	371
12/1/2021	Maryland	374
1/1/2022	Maryland	357
2/1/2022	Maryland	363
3/1/2022	Maryland	382
4/1/2022	Maryland	399
5/1/2022	Maryland	419
6/1/2022	Maryland	421
7/1/2022	Maryland	408
8/1/2022	Maryland	397
9/1/2022	Maryland	390
10/1/2022	Maryland	383
11/1/2022	Maryland	380
12/1/2022	Maryland	374
1/1/2023	Maryland	359
2/1/2023	Maryland	374
3/1/2023	Maryland	379
4/1/2012	Maine	87
5/1/2012	Maine	126
6/1/2012	Maine	145
7/1/2012	Maine	126
8/1/2012	Maine	139
9/1/2012	Maine	136
10/1/2012	Maine	143
11/1/2012	Maine	134
12/1/2012	Maine	154
1/1/2013	Maine	126
2/1/2013	Maine	133
3/1/2013	Maine	134
4/1/2013	Maine	139
5/1/2013	Maine	152
6/1/2013	Maine	151
7/1/2013	Maine	143
8/1/2013	Maine	146
9/1/2013	Maine	146
10/1/2013	Maine	144
11/1/2013	Maine	148
12/1/2013	Maine	136
1/1/2014	Maine	141
