day,num,ticket,time,exit,enter
09/30/2015,75867,66,09/30/2015 08:19:09,41,28
09/30/2015,75868,66,09/30/2015 08:19:09,40,47
09/30/2015,75869,66,09/30/2015 08:19:09,40,29
09/30/2015,75870,73,09/30/2015 08:19:09,40,29
09/30/2015,75871,66,09/30/2015 08:19:09,40,22
09/30/2015,75872,66,09/30/2015 08:19:09,40,47
09/30/2015,75873,66,09/30/2015 08:19:09,11,24
09/30/2015,75874,66,09/30/2015 08:19:09,10,33
09/30/2015,75875,66,09/30/2015 08:19:10,43,14
09/30/2015,75876,60,09/30/2015 08:19:10,41,19
09/30/2015,75877,73,09/30/2015 08:19:10,41,20
09/30/2015,75878,73,09/30/2015 08:19:10,40,28
09/30/2015,75879,71,09/30/2015 08:19:10,40,44
09/30/2015,75880,66,09/30/2015 08:19:10,40,28
09/30/2015,75881,66,09/30/2015 08:19:10,40,29
09/30/2015,75882,69,09/30/2015 08:19:10,16,28
09/30/2015,75883,66,09/30/2015 08:19:10,19,21
09/30/2015,75884,66,09/30/2015 08:19:10,27,44
09/30/2015,75885,50,09/30/2015 08:19:10,4,40
09/30/2015,75886,66,09/30/2015 08:19:10,30,34
09/30/2015,75887,69,09/30/2015 08:19:11,43,31
09/30/2015,75888,66,09/30/2015 08:19:11,41,39
09/30/2015,75889,50,09/30/2015 08:19:11,40,20
09/30/2015,75890,50,09/30/2015 08:19:11,40,45
09/30/2015,75891,73,09/30/2015 08:19:11,40,29
09/30/2015,75892,50,09/30/2015 08:19:11,40,9
09/30/2015,75893,71,09/30/2015 08:19:11,40,46
09/30/2015,75894,50,09/30/2015 08:19:11,27,24
09/30/2015,75895,71,09/30/2015 08:19:11,40,40
09/30/2015,75896,66,09/30/2015 08:19:12,41,23
09/30/2015,75897,66,09/30/2015 08:19:12,40,45
09/30/2015,75898,71,09/30/2015 08:19:12,40,45
09/30/2015,75899,66,09/30/2015 08:19:12,40,39
09/30/2015,75900,66,09/30/2015 08:19:13,40,48
09/30/2015,75901,66,09/30/2015 08:19:13,40,9
09/30/2015,75902,66,09/30/2015 08:19:13,39,41
09/30/2015,75903,66,09/30/2015 08:19:13,10,30
09/30/2015,75904,53,09/30/2015 08:19:13,10,19
09/30/2015,75905,66,09/30/2015 08:19:13,36,16
09/30/2015,75906,50,09/30/2015 08:19:13,23,30
09/30/2015,75907,50,09/30/2015 08:19:13,23,16
09/30/2015,75908,66,09/30/2015 08:19:14,43,38
09/30/2015,75909,50,09/30/2015 08:19:14,40,20
09/30/2015,75910,66,09/30/2015 08:19:14,40,28
09/30/2015,75911,66,09/30/2015 08:19:14,40,9
09/30/2015,75912,50,09/30/2015 08:19:14,40,29
09/30/2015,75913,66,09/30/2015 08:19:14,40,9
09/30/2015,75914,66,09/30/2015 08:19:15,43,33
09/30/2015,75915,66,09/30/2015 08:19:15,41,20
09/30/2015,75916,66,09/30/2015 08:19:15,30,43
09/30/2015,75917,66,09/30/2015 08:19:15,40,23
09/30/2015,75918,66,09/30/2015 08:19:16,41,19
09/30/2015,75919,73,09/30/2015 08:19:16,40,29
09/30/2015,75920,71,09/30/2015 08:19:16,40,47
09/30/2015,75921,72,09/30/2015 08:19:16,30,7
09/30/2015,75922,68,09/30/2015 08:19:17,42,5
09/30/2015,75923,50,09/30/2015 08:19:17,41,22
09/30/2015,75924,50,09/30/2015 08:19:17,41,29
09/30/2015,75925,66,09/30/2015 08:19:17,41,28
09/30/2015,75926,66,09/30/2015 08:19:17,41,22
09/30/2015,75927,73,09/30/2015 08:19:17,40,29
09/30/2015,75928,71,09/30/2015 08:19:17,40,45
09/30/2015,75929,71,09/30/2015 08:19:17,40,45
09/30/2015,75930,66,09/30/2015 08:19:17,16,26
09/30/2015,75931,66,09/30/2015 08:19:18,41,19
09/30/2015,75932,66,09/30/2015 08:19:18,40,20
09/30/2015,75933,50,09/30/2015 08:19:18,40,29
09/30/2015,75934,73,09/30/2015 08:19:18,12,18
09/30/2015,75935,50,09/30/2015 08:19:18,35,45
09/30/2015,75936,50,09/30/2015 08:19:18,23,15
09/30/2015,75937,50,09/30/2015 08:19:18,27,22
09/30/2015,75938,50,09/30/2015 08:19:18,27,25
09/30/2015,75939,66,09/30/2015 08:19:18,40,9
09/30/2015,75940,66,09/30/2015 08:19:19,43,41
09/30/2015,75941,73,09/30/2015 08:19:19,43,33
09/30/2015,75942,66,09/30/2015 08:19:19,41,39
09/30/2015,75943,73,09/30/2015 08:19:19,41,29
09/30/2015,75944,66,09/30/2015 08:19:19,40,29
09/30/2015,75945,66,09/30/2015 08:19:19,40,48
09/30/2015,75946,73,09/30/2015 08:19:19,39,40
09/30/2015,75947,66,09/30/2015 08:19:20,41,29
09/30/2015,75948,73,09/30/2015 08:19:20,41,9
09/30/2015,75949,66,09/30/2015 08:19:20,40,29
09/30/2015,75950,73,09/30/2015 08:19:20,40,29
09/30/2015,75951,66,09/30/2015 08:19:20,40,29
09/30/2015,75952,73,09/30/2015 08:19:20,10,24
09/30/2015,75953,66,09/30/2015 08:19:20,23,11
09/30/2015,75954,66,09/30/2015 08:19:20,43,31
09/30/2015,75955,66,09/30/2015 08:19:21,41,29
09/30/2015,75956,66,09/30/2015 08:19:21,41,19
09/30/2015,75957,73,09/30/2015 08:19:21,41,23
09/30/2015,75958,73,09/30/2015 08:19:21,40,29
09/30/2015,75959,68,09/30/2015 08:19:21,40,29
09/30/2015,75960,50,09/30/2015 08:19:21,10,16
09/30/2015,75961,68,09/30/2015 08:19:22,44,40
09/30/2015,75962,73,09/30/2015 08:19:22,43,31
09/30/2015,75963,73,09/30/2015 08:19:22,40,29
09/30/2015,75964,71,09/30/2015 08:19:22,40,44
09/30/2015,75965,66,09/30/2015 08:19:22,40,29
09/30/2015,75966,50,09/30/2015 08:19:22,12,43
09/30/2015,75967,66,09/30/2015 08:19:22,27,27
09/30/2015,75968,66,09/30/2015 08:19:23,41,40
09/30/2015,75969,66,09/30/2015 08:19:23,41,39
09/30/2015,75970,66,09/30/2015 08:19:23,41,22
09/30/2015,75971,66,09/30/2015 08:19:23,40,29
09/30/2015,75972,102,09/30/2015 08:19:23,40,29
09/30/2015,75973,71,09/30/2015 08:19:23,40,44
09/30/2015,75974,73,09/30/2015 08:19:23,40,29
09/30/2015,75975,69,09/30/2015 08:19:23,19,29
09/30/2015,75976,73,09/30/2015 08:19:24,41,28
09/30/2015,75977,66,09/30/2015 08:19:24,41,21
09/30/2015,75978,50,09/30/2015 08:19:24,41,20
09/30/2015,75979,66,09/30/2015 08:19:24,40,29
09/30/2015,75980,73,09/30/2015 08:19:24,40,29
09/30/2015,75981,66,09/30/2015 08:19:24,40,29
09/30/2015,75982,50,09/30/2015 08:19:24,43,30
09/30/2015,75983,66,09/30/2015 08:19:24,30,34
09/30/2015,75984,50,09/30/2015 08:19:25,41,21
09/30/2015,75985,66,09/30/2015 08:19:25,41,28
09/30/2015,75986,50,09/30/2015 08:19:25,41,29
09/30/2015,75987,66,09/30/2015 08:19:25,41,39
09/30/2015,75988,73,09/30/2015 08:19:25,40,29
09/30/2015,75989,73,09/30/2015 08:19:25,14,13
09/30/2015,75990,66,09/30/2015 08:19:25,12,40
09/30/2015,75991,66,09/30/2015 08:19:26,43,43
09/30/2015,75992,66,09/30/2015 08:19:26,41,22
09/30/2015,75993,73,09/30/2015 08:19:26,41,28
09/30/2015,75994,50,09/30/2015 08:19:26,40,38
09/30/2015,75995,50,09/30/2015 08:19:26,40,48
09/30/2015,75996,66,09/30/2015 08:19:26,40,48
09/30/2015,75997,73,09/30/2015 08:19:26,40,29
09/30/2015,75998,73,09/30/2015 08:19:27,41,28
09/30/2015,75999,66,09/30/2015 08:19:27,41,23
09/30/2015,76000,66,09/30/2015 08:19:27,41,20
09/30/2015,76001,66,09/30/2015 08:19:27,40,48
09/30/2015,76002,66,09/30/2015 08:19:27,40,23
09/30/2015,76003,66,09/30/2015 08:19:27,40,29
09/30/2015,76004,66,09/30/2015 08:19:27,40,29
09/30/2015,76005,66,09/30/2015 08:19:27,40,29
09/30/2015,76006,66,09/30/2015 08:19:27,14,12
09/30/2015,76007,66,09/30/2015 08:19:27,14,10
09/30/2015,76008,66,09/30/2015 08:19:27,14,11
09/30/2015,76009,66,09/30/2015 08:19:27,10,19
09/30/2015,76010,66,09/30/2015 08:19:28,47,19
09/30/2015,76011,66,09/30/2015 08:19:28,41,29
09/30/2015,76012,73,09/30/2015 08:19:28,41,28
09/30/2015,76013,66,09/30/2015 08:19:28,41,39
09/30/2015,76014,66,09/30/2015 08:19:28,41,20
09/30/2015,76015,50,09/30/2015 08:19:28,40,29
09/30/2015,76016,66,09/30/2015 08:19:28,40,29
09/30/2015,76017,66,09/30/2015 08:19:28,39,42
09/30/2015,76018,68,09/30/2015 08:19:29,43,30
09/30/2015,76019,66,09/30/2015 08:19:29,42,47
09/30/2015,76020,68,09/30/2015 08:19:29,40,20
09/30/2015,76021,73,09/30/2015 08:19:29,40,29
09/30/2015,76022,50,09/30/2015 08:19:29,40,29
09/30/2015,76023,66,09/30/2015 08:19:29,40,29
09/30/2015,76024,66,09/30/2015 08:19:29,40,29
09/30/2015,76025,66,09/30/2015 08:19:29,14,12
09/30/2015,76026,73,09/30/2015 08:19:29,14,11
09/30/2015,76027,73,09/30/2015 08:19:29,14,11
09/30/2015,76028,66,09/30/2015 08:19:30,43,31
09/30/2015,76029,66,09/30/2015 08:19:30,41,9
09/30/2015,76030,66,09/30/2015 08:19:30,41,19
09/30/2015,76031,73,09/30/2015 08:19:30,41,39
09/30/2015,76032,73,09/30/2015 08:19:30,40,48
09/30/2015,76033,66,09/30/2015 08:19:30,40,28
09/30/2015,76034,66,09/30/2015 08:19:30,40,29
09/30/2015,76035,66,09/30/2015 08:19:30,40,28
09/30/2015,76036,73,09/30/2015 08:19:30,14,11
09/30/2015,76037,50,09/30/2015 08:19:30,10,20
09/30/2015,76038,66,09/30/2015 08:19:30,23,20
09/30/2015,76039,66,09/30/2015 08:19:31,44,16
09/30/2015,76040,73,09/30/2015 08:19:31,41,9
09/30/2015,76041,66,09/30/2015 08:19:31,41,19
09/30/2015,76042,50,09/30/2015 08:19:31,40,29
09/30/2015,76043,66,09/30/2015 08:19:31,40,48
09/30/2015,76044,66,09/30/2015 08:19:31,14,12
09/30/2015,76045,66,09/30/2015 08:19:31,30,33
09/30/2015,76046,66,09/30/2015 08:19:31,22,27
09/30/2015,76047,68,09/30/2015 08:19:32,43,30
09/30/2015,76048,66,09/30/2015 08:19:32,41,22
09/30/2015,76049,66,09/30/2015 08:19:32,41,40
09/30/2015,76050,66,09/30/2015 08:19:32,40,46
09/30/2015,76051,50,09/30/2015 08:19:32,40,21
09/30/2015,76052,73,09/30/2015 08:19:32,40,28
09/30/2015,76053,66,09/30/2015 08:19:32,40,23
09/30/2015,76054,66,09/30/2015 08:19:32,41,19
09/30/2015,76055,50,09/30/2015 08:19:33,41,29
09/30/2015,76056,66,09/30/2015 08:19:33,41,29
09/30/2015,76057,68,09/30/2015 08:19:33,41,29
09/30/2015,76058,66,09/30/2015 08:19:33,41,22
09/30/2015,76059,73,09/30/2015 08:19:33,41,29
09/30/2015,76060,50,09/30/2015 08:19:33,41,28
09/30/2015,76061,73,09/30/2015 08:19:33,41,23
09/30/2015,76062,73,09/30/2015 08:19:33,40,22
09/30/2015,76063,66,09/30/2015 08:19:33,40,19
09/30/2015,76064,66,09/30/2015 08:19:33,40,28
09/30/2015,76065,73,09/30/2015 08:19:33,40,29
09/30/2015,76066,50,09/30/2015 08:19:33,39,8
09/30/2015,76067,73,09/30/2015 08:19:33,14,11
09/30/2015,76068,50,09/30/2015 08:19:34,41,29
09/30/2015,76069,66,09/30/2015 08:19:34,40,20
09/30/2015,76070,50,09/30/2015 08:19:34,40,29
09/30/2015,76071,73,09/30/2015 08:19:34,37,37
09/30/2015,76072,66,09/30/2015 08:19:34,41,21
09/30/2015,76073,66,09/30/2015 08:19:35,41,22
09/30/2015,76074,50,09/30/2015 08:19:35,43,13
09/30/2015,76075,73,09/30/2015 08:19:35,41,39
09/30/2015,76076,66,09/30/2015 08:19:35,41,9
09/30/2015,76077,73,09/30/2015 08:19:35,40,28
09/30/2015,76078,73,09/30/2015 08:19:35,40,29
09/30/2015,76079,66,09/30/2015 08:19:35,40,29
09/30/2015,76080,59,09/30/2015 08:19:35,14,13
09/30/2015,76081,59,09/30/2015 08:19:35,14,13
09/30/2015,76082,73,09/30/2015 08:19:36,41,29
09/30/2015,76083,66,09/30/2015 08:19:36,41,20
09/30/2015,76084,66,09/30/2015 08:19:36,41,19
09/30/2015,76085,50,09/30/2015 08:19:36,41,9
09/30/2015,76086,66,09/30/2015 08:19:36,41,22
09/30/2015,76087,73,09/30/2015 08:19:36,40,29
09/30/2015,76088,50,09/30/2015 08:19:36,40,46
09/30/2015,76089,50,09/30/2015 08:19:36,14,11
09/30/2015,76090,50,09/30/2015 08:19:36,14,11
09/30/2015,76091,66,09/30/2015 08:19:36,41,5
09/30/2015,76092,73,09/30/2015 08:19:37,41,19
09/30/2015,76093,66,09/30/2015 08:19:37,43,23
09/30/2015,76094,73,09/30/2015 08:19:37,41,23
09/30/2015,76095,73,09/30/2015 08:19:37,41,32
09/30/2015,76096,66,09/30/2015 08:19:37,40,48
09/30/2015,76097,73,09/30/2015 08:19:37,40,29
09/30/2015,76098,66,09/30/2015 08:19:37,40,29
09/30/2015,76099,66,09/30/2015 08:19:37,40,48
09/30/2015,76100,73,09/30/2015 08:19:37,16,11
09/30/2015,76101,50,09/30/2015 08:19:37,14,13
09/30/2015,76102,73,09/30/2015 08:19:37,14,12
09/30/2015,76103,66,09/30/2015 08:19:38,32,46
09/30/2015,76104,73,09/30/2015 08:19:38,44,31
09/30/2015,76105,66,09/30/2015 08:19:38,44,30
09/30/2015,76106,66,09/30/2015 08:19:38,41,23
09/30/2015,76107,66,09/30/2015 08:19:38,40,48
09/30/2015,76108,50,09/30/2015 08:19:39,48,26
09/30/2015,76109,50,09/30/2015 08:19:39,43,30
09/30/2015,76110,66,09/30/2015 08:19:39,41,22
09/30/2015,76111,60,09/30/2015 08:19:39,41,22
09/30/2015,76112,66,09/30/2015 08:19:39,41,29
09/30/2015,76113,73,09/30/2015 08:19:39,40,29
09/30/2015,76114,71,09/30/2015 08:19:39,40,47
09/30/2015,76115,73,09/30/2015 08:19:39,14,12
09/30/2015,76116,50,09/30/2015 08:19:39,14,13
09/30/2015,76117,50,09/30/2015 08:19:39,14,12
09/30/2015,76118,73,09/30/2015 08:19:40,41,29
09/30/2015,76119,66,09/30/2015 08:19:40,41,28
09/30/2015,76120,66,09/30/2015 08:19:40,41,9
09/30/2015,76121,73,09/30/2015 08:19:40,40,29
09/30/2015,76122,66,09/30/2015 08:19:40,14,13
09/30/2015,76123,73,09/30/2015 08:19:40,22,23
09/30/2015,76124,73,09/30/2015 08:19:40,16,36
09/30/2015,76125,50,09/30/2015 08:19:40,41,21
09/30/2015,76126,73,09/30/2015 08:19:41,41,9
09/30/2015,76127,66,09/30/2015 08:19:41,41,5
09/30/2015,76128,73,09/30/2015 08:19:41,40,9
09/30/2015,76129,50,09/30/2015 08:19:41,40,29
09/30/2015,76130,67,09/30/2015 08:19:42,44,16
09/30/2015,76131,73,09/30/2015 08:19:42,41,29
09/30/2015,76132,73,09/30/2015 08:19:42,41,9
09/30/2015,76133,71,09/30/2015 08:19:42,40,46
09/30/2015,76134,50,09/30/2015 08:19:42,40,23
09/30/2015,76135,66,09/30/2015 08:19:42,40,29
09/30/2015,76136,73,09/30/2015 08:19:42,40,28
09/30/2015,76137,66,09/30/2015 08:19:42,16,22
09/30/2015,76138,50,09/30/2015 08:19:42,14,12
09/30/2015,76139,73,09/30/2015 08:19:42,14,12
09/30/2015,76140,68,09/30/2015 08:19:42,10,24
09/30/2015,76141,50,09/30/2015 08:19:43,41,23
09/30/2015,76142,50,09/30/2015 08:19:43,41,23
09/30/2015,76143,50,09/30/2015 08:19:43,40,28
09/30/2015,76144,66,09/30/2015 08:19:43,14,10
09/30/2015,76145,50,09/30/2015 08:19:43,14,12
09/30/2015,76146,50,09/30/2015 08:19:43,14,10
09/30/2015,76147,104,09/30/2015 08:19:43,30,43
09/30/2015,76148,66,09/30/2015 08:19:44,44,16
09/30/2015,76149,66,09/30/2015 08:19:44,41,22
09/30/2015,76150,66,09/30/2015 08:19:44,18,14
09/30/2015,76151,50,09/30/2015 08:19:44,18,16
09/30/2015,76152,66,09/30/2015 08:19:44,12,48
09/30/2015,76153,50,09/30/2015 08:19:44,22,24
09/30/2015,76154,71,09/30/2015 08:19:44,41,45
09/30/2015,76155,50,09/30/2015 08:19:45,41,19
09/30/2015,76156,73,09/30/2015 08:19:45,41,29
09/30/2015,76157,66,09/30/2015 08:19:45,41,29
09/30/2015,76158,66,09/30/2015 08:19:45,41,20
09/30/2015,76159,50,09/30/2015 08:19:45,41,9
09/30/2015,76160,66,09/30/2015 08:19:45,41,19
09/30/2015,76161,50,09/30/2015 08:19:45,41,39
09/30/2015,76162,73,09/30/2015 08:19:45,41,19
09/30/2015,76163,73,09/30/2015 08:19:45,41,28
09/30/2015,76164,50,09/30/2015 08:19:45,40,20
09/30/2015,76165,50,09/30/2015 08:19:45,40,22
09/30/2015,76166,73,09/30/2015 08:19:45,14,12
09/30/2015,76167,53,09/30/2015 08:19:45,14,11
09/30/2015,76168,53,09/30/2015 08:19:45,14,11
09/30/2015,76169,66,09/30/2015 08:19:45,14,10
09/30/2015,76170,73,09/30/2015 08:19:45,12,40
09/30/2015,76171,66,09/30/2015 08:19:46,41,28
09/30/2015,76172,50,09/30/2015 08:19:46,43,33
09/30/2015,76173,66,09/30/2015 08:19:46,41,20
09/30/2015,76174,73,09/30/2015 08:19:46,41,29
09/30/2015,76175,66,09/30/2015 08:19:46,41,19
09/30/2015,76176,66,09/30/2015 08:19:46,41,29
09/30/2015,76177,66,09/30/2015 08:19:46,41,19
09/30/2015,76178,50,09/30/2015 08:19:46,40,28
09/30/2015,76179,68,09/30/2015 08:19:46,40,23
09/30/2015,76180,50,09/30/2015 08:19:46,40,28
09/30/2015,76181,66,09/30/2015 08:19:46,14,10
09/30/2015,76182,73,09/30/2015 08:19:46,14,12
09/30/2015,76183,73,09/30/2015 08:19:47,41,29
09/30/2015,76184,73,09/30/2015 08:19:47,41,23
09/30/2015,76185,71,09/30/2015 08:19:47,41,47
09/30/2015,76186,66,09/30/2015 08:19:47,41,39
09/30/2015,76187,69,09/30/2015 08:19:47,41,9
09/30/2015,76188,73,09/30/2015 08:19:47,41,29
09/30/2015,76189,73,09/30/2015 08:19:47,41,20
09/30/2015,76190,73,09/30/2015 08:19:47,41,19
09/30/2015,76191,73,09/30/2015 08:19:47,41,22
09/30/2015,76192,50,09/30/2015 08:19:47,41,29
09/30/2015,76193,66,09/30/2015 08:19:47,40,29
09/30/2015,76194,66,09/30/2015 08:19:47,18,15
09/30/2015,76195,50,09/30/2015 08:19:47,27,47
09/30/2015,76196,50,09/30/2015 08:19:48,44,30
09/30/2015,76197,50,09/30/2015 08:19:48,44,33
09/30/2015,76198,73,09/30/2015 08:19:48,41,29
09/30/2015,76199,66,09/30/2015 08:19:48,41,22
09/30/2015,76200,73,09/30/2015 08:19:48,41,29
09/30/2015,76201,66,09/30/2015 08:19:48,18,13
09/30/2015,76202,73,09/30/2015 08:19:48,16,10
09/30/2015,76203,66,09/30/2015 08:19:48,14,11
09/30/2015,76204,50,09/30/2015 08:19:48,14,11
09/30/2015,76205,66,09/30/2015 08:19:49,41,29
09/30/2015,76206,73,09/30/2015 08:19:49,41,28
09/30/2015,76207,73,09/30/2015 08:19:49,41,8
09/30/2015,76208,73,09/30/2015 08:19:49,41,28
09/30/2015,76209,73,09/30/2015 08:19:49,41,29
09/30/2015,76210,66,09/30/2015 08:19:49,41,19
09/30/2015,76211,66,09/30/2015 08:19:49,41,28
09/30/2015,76212,73,09/30/2015 08:19:49,40,29
09/30/2015,76213,66,09/30/2015 08:19:49,16,10
09/30/2015,76214,50,09/30/2015 08:19:49,14,12
09/30/2015,76215,66,09/30/2015 08:19:49,14,10
09/30/2015,76216,53,09/30/2015 08:19:49,14,11
09/30/2015,76217,100,09/30/2015 08:19:49,14,10
09/30/2015,76218,66,09/30/2015 08:19:49,12,44
09/30/2015,76219,66,09/30/2015 08:19:49,14,11
09/30/2015,76220,71,09/30/2015 08:19:50,44,46
09/30/2015,76221,53,09/30/2015 08:19:50,43,31
09/30/2015,76222,66,09/30/2015 08:19:50,41,29
09/30/2015,76223,50,09/30/2015 08:19:50,41,22
09/30/2015,76224,66,09/30/2015 08:19:50,41,19
09/30/2015,76225,73,09/30/2015 08:19:50,41,29
09/30/2015,76226,50,09/30/2015 08:19:50,41,20
09/30/2015,76227,50,09/30/2015 08:19:50,10,33
09/30/2015,76228,50,09/30/2015 08:19:50,39,8
09/30/2015,76229,50,09/30/2015 08:19:51,44,15
09/30/2015,76230,50,09/30/2015 08:19:51,44,45
09/30/2015,76231,71,09/30/2015 08:19:51,41,47
09/30/2015,76232,50,09/30/2015 08:19:51,41,19
09/30/2015,76233,66,09/30/2015 08:19:51,41,19
09/30/2015,76234,50,09/30/2015 08:19:51,41,20
09/30/2015,76235,66,09/30/2015 08:19:51,41,19
09/30/2015,76236,66,09/30/2015 08:19:51,41,19
09/30/2015,76237,50,09/30/2015 08:19:51,40,28
09/30/2015,76238,53,09/30/2015 08:19:51,40,45
09/30/2015,76239,73,09/30/2015 08:19:51,40,29
09/30/2015,76240,66,09/30/2015 08:19:51,10,25
09/30/2015,76241,50,09/30/2015 08:19:51,30,42
09/30/2015,76242,66,09/30/2015 08:19:51,23,19
09/30/2015,76243,50,09/30/2015 08:19:51,27,24
09/30/2015,76244,73,09/30/2015 08:19:52,41,9
09/30/2015,76245,73,09/30/2015 08:19:52,41,29
09/30/2015,76246,66,09/30/2015 08:19:52,41,9
09/30/2015,76247,73,09/30/2015 08:19:52,41,21
09/30/2015,76248,66,09/30/2015 08:19:52,41,23
09/30/2015,76249,66,09/30/2015 08:19:52,40,29
09/30/2015,76250,53,09/30/2015 08:19:52,40,45
09/30/2015,76251,73,09/30/2015 08:19:52,18,16
09/30/2015,76252,73,09/30/2015 08:19:52,16,35
09/30/2015,76253,66,09/30/2015 08:19:52,14,10
09/30/2015,76254,73,09/30/2015 08:19:53,41,8
09/30/2015,76255,53,09/30/2015 08:19:53,43,31
09/30/2015,76256,50,09/30/2015 08:19:53,41,32
09/30/2015,76257,66,09/30/2015 08:19:53,41,29
09/30/2015,76258,73,09/30/2015 08:19:53,41,45
09/30/2015,76259,50,09/30/2015 08:19:53,41,21
09/30/2015,76260,66,09/30/2015 08:19:53,41,9
09/30/2015,76261,53,09/30/2015 08:19:53,40,45
09/30/2015,76262,73,09/30/2015 08:19:53,16,12
09/30/2015,76263,50,09/30/2015 08:19:53,14,10
09/30/2015,76264,50,09/30/2015 08:19:53,14,10
09/30/2015,76265,50,09/30/2015 08:19:53,14,10
09/30/2015,76266,66,09/30/2015 08:19:54,44,39
09/30/2015,76267,68,09/30/2015 08:19:54,44,34
09/30/2015,76268,50,09/30/2015 08:19:54,41,29
09/30/2015,76269,66,09/30/2015 08:19:54,41,19
09/30/2015,76270,50,09/30/2015 08:19:54,41,9
09/30/2015,76271,73,09/30/2015 08:19:54,41,29
09/30/2015,76272,66,09/30/2015 08:19:54,40,29
09/30/2015,76273,66,09/30/2015 08:19:54,14,12
09/30/2015,76274,66,09/30/2015 08:19:54,14,11
09/30/2015,76275,50,09/30/2015 08:19:55,41,29
09/30/2015,76276,73,09/30/2015 08:19:55,41,8
09/30/2015,76277,50,09/30/2015 08:19:55,41,48
09/30/2015,76278,73,09/30/2015 08:19:55,41,29
09/30/2015,76279,50,09/30/2015 08:19:55,41,9
09/30/2015,76280,73,09/30/2015 08:19:55,41,28
09/30/2015,76281,66,09/30/2015 08:19:55,41,39
09/30/2015,76282,66,09/30/2015 08:19:55,14,11
09/30/2015,76283,59,09/30/2015 08:19:55,14,13
09/30/2015,76284,66,09/30/2015 08:19:55,14,12
09/30/2015,76285,73,09/30/2015 08:19:55,21,32
09/30/2015,76286,66,09/30/2015 08:19:55,23,18
09/30/2015,76287,71,09/30/2015 08:19:56,45,46
09/30/2015,76288,50,09/30/2015 08:19:56,44,41
09/30/2015,76289,50,09/30/2015 08:19:56,41,29
09/30/2015,76290,66,09/30/2015 08:19:56,41,9
09/30/2015,76291,73,09/30/2015 08:19:56,41,29
09/30/2015,76292,66,09/30/2015 08:19:56,41,20
09/30/2015,76293,73,09/30/2015 08:19:56,41,22
09/30/2015,76294,66,09/30/2015 08:19:56,40,23
09/30/2015,76295,53,09/30/2015 08:19:56,40,45
09/30/2015,76296,66,09/30/2015 08:19:56,16,37
09/30/2015,76297,66,09/30/2015 08:19:56,23,12
09/30/2015,76298,73,09/30/2015 08:19:57,41,9
09/30/2015,76299,50,09/30/2015 08:19:57,41,23
09/30/2015,76300,50,09/30/2015 08:19:57,41,9
09/30/2015,76301,73,09/30/2015 08:19:57,41,9
09/30/2015,76302,73,09/30/2015 08:19:57,41,29
09/30/2015,76303,50,09/30/2015 08:19:57,40,45
09/30/2015,76304,50,09/30/2015 08:19:57,14,11
09/30/2015,76305,66,09/30/2015 08:19:57,14,12
09/30/2015,76306,66,09/30/2015 08:19:57,12,47
09/30/2015,76307,50,09/30/2015 08:19:57,30,32
09/30/2015,76308,73,09/30/2015 08:19:57,18,13
09/30/2015,76309,66,09/30/2015 08:19:58,45,47
09/30/2015,76310,73,09/30/2015 08:19:58,41,29
09/30/2015,76311,66,09/30/2015 08:19:58,41,22
09/30/2015,76312,66,09/30/2015 08:19:58,41,19
09/30/2015,76313,50,09/30/2015 08:19:58,41,9
09/30/2015,76314,73,09/30/2015 08:19:58,41,29
09/30/2015,76315,50,09/30/2015 08:19:58,41,29
09/30/2015,76316,50,09/30/2015 08:19:58,41,8
09/30/2015,76317,53,09/30/2015 08:19:58,40,45
09/30/2015,76318,53,09/30/2015 08:19:58,40,45
09/30/2015,76319,66,09/30/2015 08:19:58,18,10
09/30/2015,76320,50,09/30/2015 08:19:58,14,12
09/30/2015,76321,60,09/30/2015 08:19:58,23,18
09/30/2015,76322,73,09/30/2015 08:19:58,24,47
09/30/2015,76323,71,09/30/2015 08:19:58,44,47
09/30/2015,76324,66,09/30/2015 08:19:59,41,19
09/30/2015,76325,50,09/30/2015 08:19:59,44,30
09/30/2015,76326,50,09/30/2015 08:19:59,44,39
09/30/2015,76327,66,09/30/2015 08:19:59,44,18
09/30/2015,76328,66,09/30/2015 08:19:59,41,19
09/30/2015,76329,73,09/30/2015 08:19:59,41,28
09/30/2015,76330,73,09/30/2015 08:19:59,41,22
09/30/2015,76331,73,09/30/2015 08:19:59,41,5
09/30/2015,76332,66,09/30/2015 08:19:59,41,19
09/30/2015,76333,66,09/30/2015 08:19:59,41,20
09/30/2015,76334,53,09/30/2015 08:19:59,40,45
09/30/2015,76335,50,09/30/2015 08:19:59,16,10
09/30/2015,76336,66,09/30/2015 08:19:59,14,11
09/30/2015,76337,50,09/30/2015 08:19:59,14,11
09/30/2015,76338,53,09/30/2015 08:20:00,41,19
09/30/2015,76339,66,09/30/2015 08:20:00,41,29
09/30/2015,76340,66,09/30/2015 08:20:00,40,39
09/30/2015,76341,73,09/30/2015 08:20:00,18,11
09/30/2015,76342,102,09/30/2015 08:20:00,14,11
09/30/2015,76343,73,09/30/2015 08:20:00,14,12
09/30/2015,76344,66,09/30/2015 08:20:00,43,16
09/30/2015,76345,50,09/30/2015 08:20:01,41,29
09/30/2015,76346,53,09/30/2015 08:20:01,41,29
09/30/2015,76347,50,09/30/2015 08:20:01,41,9
09/30/2015,76348,73,09/30/2015 08:20:01,41,44
